refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.67;203-231;org.apache.cassandra.cql3.statements.UpdateStatement.ParsedUpdate.prepareInternal(CFDefinition, VariableSpecifications, Attributes);199-225;org.apache.cassandra.cql3.statements.UpdateStatement.ParsedUpdate.prepareInternal(CFMetaData, VariableSpecifications, Attributes)
Change Method Signature;method;0.69;132-174;org.apache.cassandra.cql3.statements.UpdateStatement.ParsedInsert.prepareInternal(CFDefinition, VariableSpecifications, Attributes);130-170;org.apache.cassandra.cql3.statements.UpdateStatement.ParsedInsert.prepareInternal(CFMetaData, VariableSpecifications, Attributes)
Change Method Signature;method;0.63;101-107;org.apache.cassandra.cql3.statements.UpdateStatement.updateForKey(ByteBuffer, ColumnNameBuilder, UpdateParameters);99-105;org.apache.cassandra.cql3.statements.UpdateStatement.updateForKey(ByteBuffer, Composite, UpdateParameters)
Change Field Signature;field;0.73;36-36;org.apache.cassandra.cql3.statements.UpdateStatement.setToEmptyOperation;38-38;org.apache.cassandra.cql3.statements.UpdateStatement.EMPTY
Change Constructor Signature;constructor;0.82;38-41;org.apache.cassandra.cql3.statements.UpdateStatement.UpdateStatement(StatementType, CFMetaData, Attributes);40-43;org.apache.cassandra.cql3.statements.UpdateStatement.UpdateStatement(StatementType, int, CFMetaData, Attributes)
