refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Type Signature;class;0.71;732-740;org.elasticsearch.cluster.service.InternalClusterService.NoOpAckListener;765-784;org.elasticsearch.cluster.service.InternalClusterService.DelegetingAckListener
Change Method Signature;method;0.77;295-324;org.elasticsearch.cluster.service.InternalClusterService.submitStateUpdateTask(String, Priority, ClusterStateUpdateTask);276-307;org.elasticsearch.cluster.service.InternalClusterService.submitStateUpdateTask(String, T, ClusterStateTaskConfig, ClusterStateTaskExecutor, ClusterStateTaskListener)
Change Field Signature;field;0.64;384-384;org.elasticsearch.cluster.service.InternalClusterService.UpdateTask.updateTask;93-93;org.elasticsearch.cluster.service.InternalClusterService.updateTasksPerExecutor
Change Constructor Signature;constructor;0.93;753-773;org.elasticsearch.cluster.service.InternalClusterService.AckCountDownListener.AckCountDownListener(AckedClusterStateUpdateTask, long, DiscoveryNodes, ThreadPool);797-817;org.elasticsearch.cluster.service.InternalClusterService.AckCountDownListener.AckCountDownListener(AckedClusterStateTaskListener, long, DiscoveryNodes, ThreadPool)
