refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Constructor Signature;constructor;0.97;136-186;de.metas.bpartner.composite.BPartnerLocation.BPartnerLocation(BPartnerLocationId, ExternalId, GLN, Boolean, String, String, LocationId, String, String, String, String, String, String, String, String, String, String, BPartnerLocationType, RecordChangeLog, OrgMappingId);142-196;de.metas.bpartner.composite.BPartnerLocation.BPartnerLocation(BPartnerLocationId, ExternalId, GLN, Boolean, String, String, LocationId, String, String, String, String, String, String, String, String, String, String, String, String, BPartnerLocationType, RecordChangeLog, OrgMappingId)
