refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.77;158-178;org.apache.cassandra.io.sstable.metadata.StatsMetadata.mutateRepairedAt(long);172-194;org.apache.cassandra.io.sstable.metadata.StatsMetadata.mutateRepairedMetadata(long, UUID, boolean)
Change Field Signature;field;0.8;50-50;org.apache.cassandra.io.sstable.metadata.StatsMetadata.estimatedColumnCount;53-53;org.apache.cassandra.io.sstable.metadata.StatsMetadata.estimatedCellPerPartitionCount
Change Constructor Signature;constructor;0.92;68-105;org.apache.cassandra.io.sstable.metadata.StatsMetadata.StatsMetadata(EstimatedHistogram, EstimatedHistogram, IntervalSet, long, long, int, int, int, int, double, StreamingHistogram, int, List, List, boolean, long, long, long);75-117;org.apache.cassandra.io.sstable.metadata.StatsMetadata.StatsMetadata(EstimatedHistogram, EstimatedHistogram, IntervalSet, long, long, int, int, int, int, double, TombstoneHistogram, int, List, List, boolean, long, long, long, UUID, boolean)
