refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Constructor Signature;constructor;0.79;94-98;org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration.DispatcherServletConfiguration.DispatcherServletConfiguration(WebMvcProperties, ServerProperties);90-92;org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration.DispatcherServletConfiguration.DispatcherServletConfiguration(WebMvcProperties)
Change Constructor Signature;constructor;0.88;135-141;org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration.DispatcherServletRegistrationConfiguration.DispatcherServletRegistrationConfiguration(ServerProperties, WebMvcProperties, ObjectProvider);127-132;org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration.DispatcherServletRegistrationConfiguration.DispatcherServletRegistrationConfiguration(WebMvcProperties, ObjectProvider)
