project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
bad/bad,0,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08333333333333333,0.08163265306122448
bad/broken,0,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.08333333333333333,0.08163265306122448
sample/sample,0,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,1.0
sample/sample,1,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.2,0.2,0.2
sample/twitter4j,0,0.9941460559051661,0.9921849201981288,1.0,1.0,1.0,1.0,,0.9939714747831201,1.0,0.9989775051124744
