refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.85;64-64;voldemort.store.nonblockingstore.NonblockingStore.submitGetRequest(ByteArray, NonblockingStoreCallback);66-66;voldemort.store.nonblockingstore.NonblockingStore.submitGetRequest(ByteArray, byte[], NonblockingStoreCallback)
Change Method Signature;method;0.86;70-72;voldemort.store.nonblockingstore.NonblockingStore.submitPutRequest(ByteArray, Versioned, NonblockingStoreCallback);74-77;voldemort.store.nonblockingstore.NonblockingStore.submitPutRequest(ByteArray, Versioned, byte[], NonblockingStoreCallback)
Change Method Signature;method;0.85;66-66;voldemort.store.nonblockingstore.NonblockingStore.submitGetAllRequest(Iterable, NonblockingStoreCallback);68-70;voldemort.store.nonblockingstore.NonblockingStore.submitGetAllRequest(Iterable, Map, NonblockingStoreCallback)
