refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.73;93-102;liquibase.hub.core.MockHubService.getChangeLog(UUID);93-102;liquibase.hub.core.MockHubService.getHubChangeLog(UUID)
