refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.91;1492-1498;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.resolveAliases(Metadata, ComposableIndexTemplate);1519-1525;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.resolveAliases(ProjectMetadata, ComposableIndexTemplate)
Change Method Signature;method;0.72;1223-1272;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV1Templates(Metadata, String, Boolean);1234-1287;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV1Templates(ProjectMetadata, String, Boolean)
Change Method Signature;method;0.91;1278-1303;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV2Template(Metadata, String, boolean);1293-1318;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV2Template(ProjectMetadata, String, boolean)
Change Method Signature;method;0.84;1343-1346;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.isGlobalAndHasIndexHiddenSetting(Metadata, ComposableIndexTemplate, String);1362-1369;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.isGlobalAndHasIndexHiddenSetting(ProjectMetadata, ComposableIndexTemplate, String)
Change Method Signature;method;0.73;1310-1339;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV2CandidateTemplates(Metadata, String, boolean);1325-1358;org.elasticsearch.cluster.metadata.MetadataIndexTemplateService.findV2CandidateTemplates(ProjectMetadata, String, boolean)
