refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.84;55-58;io.bisq.core.trade.BuyerAsTakerTrade.createProtocol();55-58;io.bisq.core.trade.BuyerAsTakerTrade.createTradeProtocol()
