refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.65;1067-1090;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.validateDistinctSelection(CFMetaData, Selection, StatementRestrictions);1102-1125;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.validateDistinctSelection(TableMetadata, Selection, StatementRestrictions)
Change Method Signature;method;0.73;1015-1023;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.prepareSelection(CFMetaData, VariableSpecifications);1004-1025;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.prepareSelection(TableMetadata, List, VariableSpecifications, Set, StatementRestrictions)
Change Method Signature;method;0.96;226-238;org.apache.cassandra.cql3.statements.SelectStatement.forSelection(CFMetaData, Selection);175-187;org.apache.cassandra.cql3.statements.SelectStatement.forSelection(TableMetadata, Selection)
Change Method Signature;method;0.89;298-308;org.apache.cassandra.cql3.statements.SelectStatement.getQuery(QueryOptions, int, int, int, int);261-276;org.apache.cassandra.cql3.statements.SelectStatement.getQuery(QueryOptions, ColumnFilter, int, int, int, int)
Change Method Signature;method;0.89;1101-1147;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.getAggregationSpecification(CFMetaData, Selection, StatementRestrictions, boolean);1136-1182;org.apache.cassandra.cql3.statements.SelectStatement.RawStatement.getAggregationSpecification(TableMetadata, Selection, StatementRestrictions, boolean)
Change Method Signature;method;0.72;389-426;org.apache.cassandra.cql3.statements.SelectStatement.execute(Pager, QueryOptions, int, int, int, long);358-396;org.apache.cassandra.cql3.statements.SelectStatement.execute(Pager, QueryOptions, Selectors, int, int, int, long)
Change Method Signature;method;0.69;310-320;org.apache.cassandra.cql3.statements.SelectStatement.execute(ReadQuery, QueryOptions, QueryState, int, int, long);278-289;org.apache.cassandra.cql3.statements.SelectStatement.execute(ReadQuery, QueryOptions, QueryState, Selectors, int, int, long)
Change Method Signature;method;0.74;804-815;org.apache.cassandra.cql3.statements.SelectStatement.getComponents(CFMetaData, DecoratedKey);783-794;org.apache.cassandra.cql3.statements.SelectStatement.getComponents(TableMetadata, DecoratedKey)
Change Constructor Signature;constructor;0.93;154-176;org.apache.cassandra.cql3.statements.SelectStatement.SelectStatement(CFMetaData, int, Parameters, Selection, StatementRestrictions, boolean, AggregationSpecification, Comparator, Term, Term);121-142;org.apache.cassandra.cql3.statements.SelectStatement.SelectStatement(TableMetadata, int, Parameters, Selection, StatementRestrictions, boolean, AggregationSpecification, Comparator, Term, Term)
