refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Constructor Signature;constructor;0.85;73-84;org.jasig.cas.ticket.registry.support.kryo.KryoTranscoderTests.KryoTranscoderTests(int);85-99;org.jasig.cas.ticket.registry.support.kryo.KryoTranscoderTests.KryoTranscoderTests()
Change Constructor Signature;constructor;0.89;207-224;org.jasig.cas.ticket.registry.support.kryo.KryoTranscoderTests.MockTicketGrantingTicket.MockTicketGrantingTicket(String, Credential);279-295;org.jasig.cas.ticket.registry.support.kryo.KryoTranscoderTests.MockTicketGrantingTicket.MockTicketGrantingTicket(String, Credential, Map)
