refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.84;822-833;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.findFirstOverlap(Iterable, Iterable);767-778;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.hasOverlap(Iterable, Iterable)
Change Method Signature;method;0.83;763-777;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.firstRunningTaskWithOverlappingMutations(Set);704-715;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.hasTaskWithOverlappingMutations(Set)
Change Method Signature;method;0.73;600-635;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.selectNextTask(WorkerLease);561-607;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.selectNextNode(WorkerLeaseRegistry.WorkerLease)
Change Method Signature;method;0.72;800-820;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.isReachableFrom(TaskInfo, TaskInfo);745-765;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.doesConsumerDependOnDestroyer(TaskInfo, TaskInfo)
Change Method Signature;method;0.84;1025-1032;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.workRemaining();972-980;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.hasWorkRemaining()
Change Method Signature;method;0.64;779-798;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.firstTaskWithDestroyedIntermediateInput(TaskInfo, Set);717-743;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.doesDestroyNotYetConsumedOutputOfAnotherTask(TaskInfo, Set)
Change Constructor Signature;constructor;0.88;120-125;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.DefaultTaskExecutionPlan(BuildCancellationToken, ResourceLockCoordinationService, WorkerLeaseService, GradleInternal);116-120;org.gradle.execution.taskgraph.DefaultTaskExecutionPlan.DefaultTaskExecutionPlan(ResourceLockCoordinationService, WorkerLeaseService, GradleInternal)
