project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
voldemort/voldemort,14,0.0018031597137451172,0.15709590911865234,2.759063720703125,8.75797414779663,9.218337535858154,1.212519645690918,8.980406522750854,0.04026007652282715,3.631150484085083,1.7985625267028809
voldemort/voldemort,17,0.002429485321044922,0.07097935676574707,3.557967185974121,4.317747592926025,4.224766492843628,1.1553819179534912,7.606533765792847,0.017254114151000977,3.264777660369873,1.4927363395690918
voldemort/voldemort,21,0.007655143737792969,0.11319422721862793,,10.02779507637024,12.396584510803223,2.696040630340576,13.480820417404175,0.2317039966583252,4.911630868911743,4.036021947860718
voldemort/voldemort,31,0.002753734588623047,0.06940078735351562,,3.4857096672058105,3.8033127784729004,1.9459364414215088,6.3775694370269775,0.11319470405578613,2.278454303741455,1.088738203048706
voldemort/voldemort,33,0.003114461898803711,0.0489354133605957,2.4212212562561035,3.7341113090515137,5.030105352401733,1.32698655128479,5.104090452194214,0.06220364570617676,1.5023553371429443,0.8466241359710693
voldemort/voldemort,37,0.0010247230529785156,0.05797886848449707,2.5831148624420166,3.7498884201049805,3.1461915969848633,2.028865337371826,5.439062118530273,0.01886892318725586,2.2425358295440674,0.5000147819519043
voldemort/voldemort,42,0.0009591579437255859,0.07075285911560059,3.1887288093566895,8.395023822784424,9.800775051116943,1.7303874492645264,7.418858289718628,0.01727294921875,3.324364185333252,1.0316720008850098
voldemort/voldemort,47,0.002852201461791992,0.045632362365722656,,7.844320774078369,7.076237201690674,1.8366014957427979,9.185973644256592,0.16874313354492188,4.274381637573242,1.516528606414795
voldemort/voldemort,50,0.005276918411254883,0.03055405616760254,,2.975309133529663,2.4977505207061768,1.0432770252227783,4.750882863998413,0.015513896942138672,2.5210766792297363,0.2644979953765869
voldemort/voldemort,52,0.0008742809295654297,0.05028390884399414,2.4359705448150635,2.4388723373413086,2.919403314590454,0.6630375385284424,4.189887762069702,0.012974262237548828,1.4150400161743164,0.5981032848358154
voldemort/voldemort,55,0.0009961128234863281,0.06975340843200684,3.1928746700286865,1.7391180992126465,1.878807544708252,0.8535139560699463,5.533459663391113,0.014623880386352539,2.0078136920928955,0.7932181358337402
voldemort/voldemort,62,0.005468606948852539,0.06726360321044922,3.698255777359009,2.5734188556671143,3.887108087539673,1.062739372253418,6.040235280990601,0.0637657642364502,2.2827870845794678,0.4902493953704834
voldemort/voldemort,73,0.0008361339569091797,0.09683966636657715,,1.6627748012542725,2.1282591819763184,1.2730565071105957,3.1131062507629395,0.019944429397583008,1.0287683010101318,0.3191404342651367
