project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
voldemort/voldemort,233,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0
voldemort/voldemort,241,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.10526315789473684,0.047619047619047616,0.0
voldemort/voldemort,242,0.0,0.0,0.0,0.06986027944111776,0.06986027944111776,0.015968063872255488,0.0,0.0,0.0,0.0,0.0
voldemort/voldemort,244,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
voldemort/voldemort,249,0.0,0.0,0.45506072874493925,0.04568106312292359,0.050121261115602264,0.45506072874493925,0.052588996763754045,0.0,0.4696847210994341,0.0,0.0
voldemort/voldemort,251,0.005758050089445439,0.04395528567485509,0.003443996709379662,0.03444969228567339,0.008030896644033295,0.006037535904514906,,0.005631480394622844,0.009879929469058748,0.004040854431702593,0.0
yusuke/twitter4j,4,0.0,0.0,0.0,0.0,0.0,0.0016877637130801688,0.006762468300929839,0.0,0.0,0.0,0.0
yusuke/twitter4j,11,0.20192307692307693,0.20192307692307693,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0
yusuke/twitter4j,17,0.006201550387596899,0.0030911901081916537,,0.017001545595054096,0.017001545595054096,0.009302325581395349,0.07109737248840804,0.0030911901081916537,0.0030911901081916537,0.0030911901081916537,0.0
yusuke/twitter4j,33,0.0,0.02619047619047619,0.0,0.0069605568445475635,0.0069605568445475635,0.07285974499089254,0.002320185614849188,0.0,0.0,0.0,0.0
yusuke/twitter4j,49,0.013428696540651,0.013428696540651,0.0,0.003795066413662239,0.003795066413662239,0.003795066413662239,0.00904977375565611,0.008465917384323457,0.013428696540651,0.0,0.0
yusuke/twitter4j,50,0.052307692307692305,0.11038961038961038,0.0,0.0,0.0,0.0,0.07309941520467836,0.07602339181286549,0.0,0.0,0.0
yusuke/twitter4j,51,0.00964630225080386,0.0023439789041898623,0.0,0.0,0.0,0.0,,0.002784290738569754,0.0,0.001607717041800643,0.0
