project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
rzwitserloot/lombok,45,1.0,1.0,1.0,0.9876957494407159,0.9876957494407159,0.9988713318284425,0.9971830985915493,1.0,1.0,1.0,1.0
rzwitserloot/lombok,47,1.0,1.0,,0.9920792079207921,0.9920792079207921,0.9980119284294234,0.9891625615763546,1.0,1.0,1.0,1.0
rzwitserloot/lombok,50,1.0,1.0,1.0,0.8768656716417911,0.8768656716417911,0.9996860282574568,0.9811087023846392,1.0,1.0,1.0,1.0
rzwitserloot/lombok,55,1.0,1.0,1.0,0.9884169884169884,0.9884169884169884,0.9763734699686877,0.979291553133515,1.0,1.0,1.0,1.0
rzwitserloot/lombok,60,1.0,1.0,1.0,0.9949934123847167,0.9949934123847167,0.9997359387377872,0.990041928721174,1.0,1.0,1.0,1.0
rzwitserloot/lombok,62,0.9738687061822817,0.9618511569731082,,0.9850560398505604,0.9755868544600939,0.9738687061822817,,0.991869918699187,0.991869918699187,0.991869918699187,1.0
rzwitserloot/lombok,67,1.0,1.0,1.0,0.9966193373901284,0.9966193373901284,1.0,0.9758713136729222,1.0,1.0,1.0,1.0
rzwitserloot/lombok,70,1.0,1.0,1.0,0.9635369188696444,0.9635369188696444,1.0,0.9931538110451849,1.0,1.0,1.0,1.0
rzwitserloot/lombok,72,1.0,1.0,1.0,0.9632107023411371,0.9632107023411371,1.0,0.9801324503311258,1.0,1.0,1.0,1.0
rzwitserloot/lombok,76,1.0,1.0,1.0,0.9874068362888717,0.9874068362888717,0.9896728629488973,0.9909848029535503,1.0,0.9998271391529818,1.0,1.0
voldemort/voldemort,2,1.0,1.0,1.0,0.996276991809382,0.996276991809382,1.0,0.996276991809382,1.0,1.0,1.0,1.0
voldemort/voldemort,10,1.0,1.0,1.0,0.8450536352800954,0.8450536352800954,1.0,0.9899348727057431,1.0,1.0,1.0,1.0
voldemort/voldemort,14,1.0,1.0,1.0,0.9790780141843972,0.9790780141843972,0.9948562076221651,0.9957492029755579,1.0,1.0,1.0,1.0
voldemort/voldemort,17,1.0,1.0,1.0,0.9982847341337907,0.9982847341337907,1.0,0.9969209716045159,1.0,1.0,1.0,1.0
voldemort/voldemort,21,0.9978870263417383,1.0,,0.9896792189679219,0.9896792189679219,0.9987332864180155,0.9727797635413803,1.0,0.9985931344963421,0.9973303358156527,1.0
voldemort/voldemort,31,0.971335857220119,0.9707792207792207,,0.9681940700808626,0.9681940700808626,0.9718614718614719,0.9660743134087237,0.9723876556578235,0.9723876556578235,0.9739696312364425,1.0
voldemort/voldemort,33,0.9979381443298969,0.9993127147766323,1.0,0.9965776865160849,0.9965776865160849,1.0,0.9871011541072641,1.0,0.9958791208791209,1.0,1.0
voldemort/voldemort,37,1.0,1.0,1.0,0.9949811794228356,0.9949811794228356,1.0,0.9968652037617555,1.0,1.0,1.0,1.0
voldemort/voldemort,42,1.0,1.0,1.0,0.987099856665074,0.987099856665074,1.0,0.9949652361543995,1.0,1.0,1.0,1.0
voldemort/voldemort,47,1.0,1.0,,0.977970102281668,0.977970102281668,0.9944193462662769,0.9958718301552978,1.0,1.0,1.0,1.0
voldemort/voldemort,50,1.0,1.0,,1.0,1.0,0.9990521327014218,0.9714285714285714,1.0,1.0,1.0,1.0
voldemort/voldemort,52,1.0,1.0,1.0,0.998109640831758,0.998109640831758,1.0,0.9962264150943396,1.0,1.0,1.0,1.0
voldemort/voldemort,55,1.0,1.0,1.0,0.9884476534296028,0.9884476534296028,1.0,0.99637943519189,1.0,0.9978197674418605,1.0,1.0
voldemort/voldemort,62,0.9994022713687986,1.0,0.9994022713687986,0.9946524064171123,0.9946524064171123,0.9976133651551312,0.9994029850746269,1.0,1.0,1.0,1.0
voldemort/voldemort,73,0.967741935483871,0.9894736842105263,,1.0,1.0,0.967741935483871,0.9696969696969697,1.0,1.0,1.0,1.0
voldemort/voldemort,75,0.9933230611196713,0.9994895354772844,,0.9856996935648621,0.9856996935648621,0.9989785495403473,0.967196819085487,0.9994895354772844,0.9994895354772844,0.9994895354772844,1.0
voldemort/voldemort,77,1.0,1.0,1.0,0.9962358845671268,0.9962358845671268,1.0,0.9506172839506173,1.0,1.0,1.0,1.0
voldemort/voldemort,97,1.0,1.0,1.0,0.9866102889358703,0.9866102889358703,1.0,0.99644128113879,1.0,1.0,1.0,1.0
voldemort/voldemort,101,1.0,1.0,1.0,,,1.0,0.9973408415454403,1.0,1.0,1.0,1.0
voldemort/voldemort,112,0.9996526571726294,1.0,1.0,0.988608905764584,0.988608905764584,0.9996526571726294,0.9944674965421854,1.0,0.9979152189020153,1.0,1.0
voldemort/voldemort,113,1.0,1.0,1.0,0.9669499527856469,0.9669499527856469,0.9922480620155039,0.9941634241245136,1.0,1.0,1.0,1.0
voldemort/voldemort,116,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9898389095415118,0.9898389095415118,0.9920634920634921,0.9732229795520935,0.9920634920634921,0.9920634920634921,0.9920634920634921,1.0
