project,mc,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
nasa/mct,11,0.03346824645996094,0.9126887321472168,32.39600491523743,69.35442805290222,73.79543566703796,15.756618022918701,75.59774994850159,1.1625378131866455,28.15053415298462,12.39849328994751,
rzwitserloot/lombok,18,0.06871390342712402,1.7566280364990234,50.4375,97.5483455657959,108.08134198188782,28.365905046463013,128.26113986968994,1.067070722579956,53.787360429763794,27.928513288497925,
voldemort/voldemort,51,0.19766664505004883,11.647944450378418,234.1579625606537,590.4903771877289,648.8885424137115,104.76121640205383,310.9409031867981,81.1403796672821,175.41635489463806,246.36863613128662,
yusuke/twitter4j,7,0.038331031799316406,0.8018875122070312,26.490999460220337,73.90367388725281,86.74688673019409,12.089038372039795,42.45494055747986,0.9722528457641602,23.637113094329834,11.221471548080444,
antlr/antlr4,13,0.06738138198852539,1.6469480991363525,30.581425666809082,75.37594962120056,88.90227603912354,25.273858308792114,99.94270515441895,1.2384612560272217,37.10676550865173,43.80740261077881,
