refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.68;914-929;org.apache.cassandra.db.compaction.CompactionManager.ValidationCompactionController.shouldPurge(DecoratedKey, long);1226-1241;org.apache.cassandra.db.compaction.CompactionManager.ValidationCompactionController.maxPurgeableTimestamp(DecoratedKey)
Change Method Signature;method;0.68;637-643;org.apache.cassandra.db.compaction.CompactionManager.CleanupStrategy.get(ColumnFamilyStore, Collection, CounterId.OneShotRenewer);813-818;org.apache.cassandra.db.compaction.CompactionManager.CleanupStrategy.get(ColumnFamilyStore, Collection)
Change Method Signature;method;0.85;743-754;org.apache.cassandra.db.compaction.CompactionManager.createWriter(ColumnFamilyStore, File, int, SSTableReader);909-922;org.apache.cassandra.db.compaction.CompactionManager.createWriter(ColumnFamilyStore, File, int, long, SSTableReader)
Inline Method;method;0.62;316-333;org.apache.cassandra.db.compaction.CompactionManager.performScrub(ColumnFamilyStore, boolean, boolean);440-445;org.apache.cassandra.db.compaction.CompactionManager.doScrub(ColumnFamilyStore, Iterable, boolean, boolean)
Change Constructor Signature;constructor;0.96;1063-1067;org.apache.cassandra.db.compaction.CompactionManager.CleanupInfo.CleanupInfo(SSTableReader, ICompactionScanner);1378-1382;org.apache.cassandra.db.compaction.CompactionManager.CleanupInfo.CleanupInfo(SSTableReader, ISSTableScanner)
Change Constructor Signature;constructor;0.84;685-691;org.apache.cassandra.db.compaction.CompactionManager.CleanupStrategy.Full.Full(ColumnFamilyStore, Collection, CounterId.OneShotRenewer);859-864;org.apache.cassandra.db.compaction.CompactionManager.CleanupStrategy.Full.Full(ColumnFamilyStore, Collection)
Change Constructor Signature;constructor;0.72;893-898;org.apache.cassandra.db.compaction.CompactionManager.ValidationCompactionIterable.ValidationCompactionIterable(ColumnFamilyStore, Collection, Range, int);1207-1210;org.apache.cassandra.db.compaction.CompactionManager.ValidationCompactionIterable.ValidationCompactionIterable(ColumnFamilyStore, List, int)
