refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.94;380-393;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerBankAccounts(BPartnerId, List);404-418;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerBankAccounts(BPartnerId, List, OrgId)
Change Method Signature;method;0.89;335-378;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerContact(BPartnerId, BPartnerContact);353-402;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerContact(BPartnerId, BPartnerContact, OrgId)
Change Method Signature;method;0.86;395-412;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerBankAccount(BPartnerId, BPartnerBankAccount);420-443;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerBankAccount(BPartnerId, BPartnerBankAccount, OrgId)
Change Method Signature;method;0.97;149-173;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerLocations(BPartnerId, List);160-185;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerLocations(BPartnerId, List, OrgId)
Change Method Signature;method;0.92;105-147;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartner(BPartner);109-158;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartner(BPartner, OrgId)
Change Method Signature;method;0.9;175-308;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerLocation(BPartnerId, BPartnerLocation);187-325;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerLocation(BPartnerId, BPartnerLocation, OrgId)
Change Method Signature;method;0.97;310-333;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerContacts(BPartnerId, List);327-351;de.metas.bpartner.composite.repository.BPartnerCompositeSaver.saveBPartnerContacts(BPartnerId, List, OrgId)
