project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
apereo/cas,122,1.0,0.9986282578875172,,0.9972602739726028,0.9972602739726028,0.9989736572015053,0.9945205479452055,0.9979409746053535,0.9986282578875172,0.9979409746053535,1.0
apereo/cas,133,0.995475113122172,1.0,0.995475113122172,0.995475113122172,0.995475113122172,0.995475113122172,1.0,1.0,1.0,1.0,1.0
apereo/cas,175,0.9195849546044098,0.9950946040644709,0.9601081812035159,0.9950946040644709,0.9950946040644709,0.9601081812035159,0.9601081812035159,0.9957805907172996,0.9950946040644709,0.9957805907172996,1.0
apereo/cas,237,0.9809954751131221,1.0,0.9809954751131221,1.0,1.0,0.979223125564589,0.9774571686203787,1.0,0.9809954751131221,1.0,1.0
apereo/cas,250,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0
apereo/cas,261,0.9564738292011019,0.9564738292011019,0.9564738292011019,0.9564738292011019,0.9564738292011019,0.9564738292011019,1.0,0.9564738292011019,0.9564738292011019,0.9564738292011019,1.0
baomidou/mybatis-plus,27,0.8467741935483871,0.8467741935483871,0.8467741935483871,0.9825174825174825,0.9825174825174825,1.0,,0.8467741935483871,0.7399741267787839,0.805414551607445,1.0
dropwizard/dropwizard,0,0.999353169469599,0.999353169469599,0.9554655870445344,,,1.0,0.9993540051679587,1.0,1.0,1.0,1.0
elastic/elasticsearch,2,0.99568655643422,0.9983230855226384,,0.9820659971305595,0.9820659971305595,0.9985580389329488,0.9974865350089767,1.0,0.9485238455715367,1.0,1.0
elastic/elasticsearch,32,0.9988109393579072,1.0,,0.9739027283511269,0.9739027283511269,1.0,0.9994058229352347,1.0,1.0,1.0,1.0
elastic/elasticsearch,39,0.9998075812969021,0.9998075812969021,1.0,0.9975033608603803,0.9975033608603803,0.9998076553183305,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,55,0.9987421383647799,1.0,1.0,1.0,1.0,1.0,0.9987421383647799,1.0,1.0,1.0,1.0
elastic/elasticsearch,146,1.0,1.0,,0.94578706727629,0.94578706727629,1.0,0.9941137998691956,1.0,0.9931107578166402,1.0,1.0
elastic/elasticsearch,182,0.9985007496251874,1.0,,1.0,1.0,0.9985007496251874,0.9621942179392142,1.0,1.0,1.0,1.0
elastic/elasticsearch,183,0.9931506849315068,1.0,,0.9897610921501706,0.9897610921501706,0.9931506849315068,0.99830220713073,1.0,1.0,1.0,1.0
elastic/elasticsearch,253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,297,0.9997571046878795,1.0,,0.9990286546867412,0.9990286546867412,0.9997569866342649,0.9997569866342649,0.9997569866342649,1.0,1.0,1.0
elastic/elasticsearch,363,0.9965397923875432,1.0,0.9965397923875432,0.9948096885813149,0.9948096885813149,0.9965397923875432,0.9956933677863911,1.0,0.9982698961937716,1.0,1.0
elastic/elasticsearch,374,0.9759797724399494,0.9759797724399494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,385,0.9996395097332372,0.9992792792792793,0.9996395097332372,1.0,1.0,0.9994593620472157,0.9996396396396396,1.0,1.0,1.0,1.0
elastic/elasticsearch,403,0.9986504723346828,1.0,1.0,0.9543010752688172,0.9543010752688172,1.0,0.9787798408488063,1.0,1.0,1.0,1.0
elastic/elasticsearch,411,0.9717391304347827,0.9944382647385984,0.9717391304347827,0.7096774193548387,0.7096774193548387,0.9717391304347827,0.9922308546059934,0.9717391304347827,0.9717391304347827,0.9717391304347827,1.0
elastic/elasticsearch,414,0.9603174603174603,0.983739837398374,0.9603174603174603,0.983739837398374,0.983739837398374,0.9603174603174603,0.9051724137931034,0.983739837398374,0.9919354838709677,0.9919354838709677,1.0
elastic/elasticsearch,469,0.8689655172413793,0.7647058823529411,0.9921259842519685,0.9921259842519685,0.9921259842519685,0.7974683544303798,0.75,0.863013698630137,0.8129032258064516,0.7544910179640718,1.0
elastic/elasticsearch,476,0.9997816117056125,0.9997816117056125,,1.0,1.0,0.9997817070508622,0.9941317104977179,1.0,1.0,1.0,1.0
