refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.92;285-304;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependencyFactory(Instantiator, DefaultProjectDependencyFactory, ClassPathRegistry, CurrentGradleInstallation, FileCollectionFactory, RuntimeShadedJarFactory, ImmutableAttributesFactory, SimpleMapInterner);288-307;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependencyFactory(Instantiator, DefaultProjectDependencyFactory, ClassPathRegistry, CurrentGradleInstallation, FileCollectionFactory, RuntimeShadedJarFactory, ImmutableAttributesFactory, SimpleMapInterner, CapabilityNotationParser)
Change Method Signature;method;0.81;674-682;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependenciesAccessorGenerator(ClassPathRegistry, DependenciesAccessorsWorkspaceProvider, DefaultProjectDependencyFactory, ExecutionEngine, FeaturePreviews, FileCollectionFactory, InputFingerprinter);677-687;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependenciesAccessorGenerator(ClassPathRegistry, DependenciesAccessorsWorkspaceProvider, DefaultProjectDependencyFactory, ExecutionEngine, FeaturePreviews, FileCollectionFactory, InputFingerprinter, ImmutableAttributesFactory, CapabilityNotationParser)
Change Method Signature;method;0.75;277-283;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createProjectDependencyFactory(Instantiator, StartParameter, ImmutableAttributesFactory);280-286;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createProjectDependencyFactory(Instantiator, StartParameter, ImmutableAttributesFactory, CapabilityNotationParser)
