refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.87;674-682;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependenciesAccessorGenerator(ClassPathRegistry, DependenciesAccessorsWorkspaceProvider, DefaultProjectDependencyFactory, ExecutionEngine, FeaturePreviews, FileCollectionFactory, InputFingerprinter);659-667;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createDependenciesAccessorGenerator(ClassPathRegistry, DependenciesAccessorsWorkspaceProvider, DefaultProjectDependencyFactory, ExecutionEngine, FeatureFlags, FileCollectionFactory, InputFingerprinter)
Change Method Signature;method;1.0;690-729;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createExecutionEngine(BuildOperationExecutor, CurrentBuildOperationRef, ClassLoaderHierarchyHasher, Deleter, ExecutionStateChangeDetector, InputFingerprinter, ListenerManager, OutputSnapshotter, OverlappingOutputDetector, TimeoutHandler, ValidateStep.ValidationWarningRecorder, VirtualFileSystem, DocumentationRegistry);675-713;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createExecutionEngine(BuildOperationExecutor, CurrentBuildOperationRef, ClassLoaderHierarchyHasher, Deleter, ExecutionStateChangeDetector, ListenerManager, OutputSnapshotter, OverlappingOutputDetector, TimeoutHandler, ValidateStep.ValidationWarningRecorder, VirtualFileSystem, DocumentationRegistry)
Change Method Signature;method;0.95;277-283;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createProjectDependencyFactory(Instantiator, StartParameter, ImmutableAttributesFactory);264-272;org.gradle.api.internal.artifacts.DependencyManagementBuildScopeServices.createProjectDependencyFactory(Instantiator, StartParameter, ImmutableAttributesFactory, TaskDependencyFactory)
