refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.93;57-62;org.springframework.boot.context.embedded.EmbeddedServletContainerJarDevelopmentIntegrationTests.metaInfResourceFromDependencyIsAvailableViaServletContext();43-48;org.springframework.boot.context.embedded.EmbeddedServletContainerJarDevelopmentIntegrationTests.metaInfResourceFromDependencyIsAvailableViaServletContext(RestTemplate)
Change Method Signature;method;0.92;51-55;org.springframework.boot.context.embedded.EmbeddedServletContainerJarDevelopmentIntegrationTests.metaInfResourceFromDependencyIsAvailableViaHttp();37-41;org.springframework.boot.context.embedded.EmbeddedServletContainerJarDevelopmentIntegrationTests.metaInfResourceFromDependencyIsAvailableViaHttp(RestTemplate)
