refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Field Signature;field;1.0;218-218;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintVisitor.processedEntries;150-150;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintingVisitor.processedEntries
Change Field Signature;field;1.0;219-219;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintVisitor.builder;151-151;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintingVisitor.builder
Change Constructor Signature;constructor;0.65;221-225;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintVisitor.ClasspathFingerprintVisitor(HashSet, ImmutableMap.Builder);153-156;org.gradle.internal.fingerprint.classpath.impl.ClasspathFingerprintingStrategy.ClasspathFingerprintingVisitor.ClasspathFingerprintingVisitor(HashSet, ImmutableMap.Builder)
