refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.65;310-329;org.elasticsearch.indices.cluster.IndicesClusterStateService.removeUnallocatedIndices(ClusterState);303-330;org.elasticsearch.indices.cluster.IndicesClusterStateService.removeUnallocatedIndices(ClusterChangedEvent)
Change Method Signature;method;0.94;566-591;org.elasticsearch.indices.cluster.IndicesClusterStateService.findSourceNodeForPeerRecovery(ESLogger, RoutingTable, DiscoveryNodes, ShardRouting);565-590;org.elasticsearch.indices.cluster.IndicesClusterStateService.findSourceNodeForPeerRecovery(Logger, RoutingTable, DiscoveryNodes, ShardRouting)
Change Method Signature;method;0.79;828-830;org.elasticsearch.indices.cluster.IndicesClusterStateService.AllocatedIndices.createShard(ShardRouting, RecoveryState, RecoveryTargetService, RecoveryTargetService.RecoveryListener, RepositoriesService, NodeServicesProvider, Callback);801-803;org.elasticsearch.indices.cluster.IndicesClusterStateService.AllocatedIndices.createShard(ShardRouting, RecoveryState, PeerRecoveryTargetService, PeerRecoveryTargetService.RecoveryListener, RepositoriesService, NodeServicesProvider, Callback)
Change Method Signature;method;0.63;503-529;org.elasticsearch.indices.cluster.IndicesClusterStateService.createShard(DiscoveryNodes, RoutingTable, ShardRouting, AllocatedIndex);504-528;org.elasticsearch.indices.cluster.IndicesClusterStateService.createShard(DiscoveryNodes, RoutingTable, ShardRouting)
Change Constructor Signature;constructor;0.87;106-118;org.elasticsearch.indices.cluster.IndicesClusterStateService.IndicesClusterStateService(Settings, IndicesService, ClusterService, ThreadPool, RecoveryTargetService, ShardStateAction, NodeMappingRefreshAction, RepositoriesService, RestoreService, SearchService, SyncedFlushService, RecoverySource, NodeServicesProvider);111-123;org.elasticsearch.indices.cluster.IndicesClusterStateService.IndicesClusterStateService(Settings, IndicesService, ClusterService, ThreadPool, PeerRecoveryTargetService, ShardStateAction, NodeMappingRefreshAction, RepositoriesService, RestoreService, SearchService, SyncedFlushService, PeerRecoverySourceService, NodeServicesProvider)
Change Constructor Signature;constructor;1.0;121-142;org.elasticsearch.indices.cluster.IndicesClusterStateService.IndicesClusterStateService(Settings, AllocatedIndices, ClusterService, ThreadPool, RecoveryTargetService, ShardStateAction, NodeMappingRefreshAction, RepositoriesService, RestoreService, SearchService, SyncedFlushService, RecoverySource, NodeServicesProvider);126-147;org.elasticsearch.indices.cluster.IndicesClusterStateService.IndicesClusterStateService(Settings, AllocatedIndices, ClusterService, ThreadPool, PeerRecoveryTargetService, ShardStateAction, NodeMappingRefreshAction, RepositoriesService, RestoreService, SearchService, SyncedFlushService, PeerRecoverySourceService, NodeServicesProvider)
