refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.86;220-234;org.elasticsearch.index.mapper.internal.ParentFieldMapper.valueForSearch(Object);171-185;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldType.valueForSearch(Object)
Change Method Signature;method;0.74;288-291;org.elasticsearch.index.mapper.internal.ParentFieldMapper.useTermQueryWithQueryString();190-193;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldType.useTermQueryWithQueryString()
Change Method Signature;method;0.86;212-218;org.elasticsearch.index.mapper.internal.ParentFieldMapper.value(Object);163-169;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldType.value(Object)
Change Method Signature;method;0.78;252-255;org.elasticsearch.index.mapper.internal.ParentFieldMapper.termQuery(Object, QueryParseContext);195-198;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldType.termQuery(Object, QueryParseContext)
Change Method Signature;method;0.84;257-283;org.elasticsearch.index.mapper.internal.ParentFieldMapper.termsQuery(List, QueryParseContext);200-226;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldType.termsQuery(List, QueryParseContext)
Change Constructor Signature;constructor;0.78;147-152;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldMapper(String, String, String, Settings, Settings);232-236;org.elasticsearch.index.mapper.internal.ParentFieldMapper.ParentFieldMapper(MappedFieldType, String, Settings, Settings)
