refactoring_type;node_type;confidence;before_location;before_node;after_location;after_node
Change Method Signature;method;0.73;241-248;org.elasticsearch.search.aggregations.bucket.significant.SignificanceHeuristicTests.parseFromBuilder(SignificanceHeuristicParserMapper, SearchContext, SignificanceHeuristicBuilder);252-259;org.elasticsearch.search.aggregations.bucket.significant.SignificanceHeuristicTests.parseFromBuilder(SignificanceHeuristicParserMapper, SearchContext, SignificanceHeuristic)
