project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
bisq-network/bisq,163,1.0,1.0,1.0,0.9976415094339622,0.9976415094339622,1.0,1.0,1.0,1.0,1.0,1.0
bisq-network/bisq,476,1.0,1.0,,0.9935462518616581,0.9935462518616581,0.9907223326706428,0.9907223326706428,1.0,1.0,1.0,1.0
bisq-network/bisq,806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bisq-network/bisq,924,0.9963396778916545,1.0,1.0,0.9735315445975344,0.9735315445975344,0.9998170173833486,,1.0,1.0,1.0,1.0
bisq-network/bisq,1062,1.0,1.0,1.0,0.9785376500545653,0.9785376500545653,0.9978005865102639,0.9978005865102639,1.0,1.0,1.0,1.0
cBioPortal/cbioportal,322,1.0,1.0,0.9997592681752527,0.9918347742555236,0.9918347742555236,0.9995188838104402,0.9997593261131167,1.0,1.0,1.0,1.0
cBioPortal/cbioportal,382,0.9863481228668942,0.9897610921501706,0.9863481228668942,0.9863481228668942,0.9863481228668942,0.9796610169491525,0.9863481228668942,0.9863481228668942,0.9863481228668942,0.9863481228668942,1.0
citrusframework/citrus,42,1.0,1.0,1.0,0.9729119638826185,0.9729119638826185,1.0,0.9899216125419933,1.0,1.0,1.0,1.0
elastic/elasticsearch,264,1.0,1.0,,0.9688133629429372,0.9688133629429372,1.0,0.9978735743282428,1.0,0.999806426635695,1.0,1.0
elastic/elasticsearch,297,1.0,1.0,0.9723435225618632,0.9985195308051474,0.9985195308051474,1.0,0.9881396136902745,1.0,1.0,1.0,1.0
elastic/elasticsearch,484,1.0,1.0,1.0,0.9980155150640447,0.9980155150640447,1.0,0.9970294355927626,1.0,1.0,1.0,1.0
elastic/elasticsearch,661,0.9958793472886105,0.9991785772958764,0.9991785772958764,0.9755617516811547,0.9755617516811547,0.9991785772958764,0.9958969309043164,0.9991785772958764,0.9991785772958764,0.9991785772958764,1.0
elastic/elasticsearch,735,1.0,1.0,,0.9989684340829379,0.9989684340829379,1.0,0.991186718589875,1.0,1.0,1.0,1.0
elastic/elasticsearch,1205,0.99836867862969,1.0,1.0,1.0,1.0,1.0,0.99836867862969,1.0,1.0,1.0,1.0
elastic/elasticsearch,1303,1.0,1.0,1.0,0.9953982300884956,0.9953982300884956,1.0,0.9968209113387495,1.0,1.0,1.0,1.0
elastic/elasticsearch,1430,0.9777946479407857,0.9800721199468589,,0.9585148702405759,0.9585148702405759,0.9781825080629861,0.9669421487603306,0.9804591159172833,0.9804591159172833,0.9804591159172833,1.0
elastic/elasticsearch,1515,0.9715043074884029,0.9887193098871931,0.9809335963182118,0.9796186719263642,0.9796186719263642,0.9953302201467645,0.9973297730307076,1.0,0.9873586161011311,1.0,1.0
elastic/elasticsearch,4160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,4410,0.9973404255319149,0.99822695035461,0.9973404255319149,0.9977846699158175,0.9977846699158175,0.9973404255319149,0.9968985378821444,0.9973404255319149,0.9937943262411347,0.99822695035461,1.0
hashgraph/hedera-services,589,1.0,1.0,1.0,0.9984326018808778,0.9984326018808778,1.0,0.9937205651491365,1.0,1.0,1.0,1.0
hashgraph/hedera-services,845,1.0,1.0,,1.0,1.0,0.9961587708066582,0.9884169884169884,1.0,0.6196078431372549,1.0,1.0
hashgraph/hedera-services,878,1.0,1.0,1.0,0.972809667673716,0.972809667673716,0.98125,1.0,1.0,1.0,1.0,1.0
hazelcast/hazelcast,13,1.0,1.0,1.0,0.9932810750279956,0.9932810750279956,0.9983117613956106,0.9977502812148481,1.0,1.0,1.0,1.0
hazelcast/hazelcast,333,1.0,1.0,1.0,0.9977426636568849,0.9977426636568849,1.0,0.9966216216216216,1.0,0.9932279909706546,1.0,1.0
hazelcast/hazelcast,636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hazelcast/hazelcast,786,1.0,1.0,1.0,0.9992609016999261,0.9992609016999261,0.904945054945055,0.9985207100591716,1.0,1.0,1.0,1.0
hazelcast/hazelcast,892,0.9987951807228915,1.0,0.9286917462099944,0.8061111111111111,0.8061111111111111,0.9987951807228915,0.9969951923076923,1.0,1.0,1.0,1.0
hazelcast/hazelcast,1637,1.0,1.0,1.0,0.998046875,0.998046875,1.0,0.998046875,1.0,1.0,1.0,1.0
hub4j/github-api,22,1.0,1.0,1.0,0.9966672221296451,0.9966672221296451,0.9727137209151597,0.9867352014591279,1.0,1.0,1.0,1.0
lf-lang/lingua-franca,247,1.0,1.0,1.0,0.9863013698630136,0.9921259842519685,1.0,1.0,1.0,1.0,1.0,1.0
liquibase/liquibase,304,1.0,1.0,1.0,0.7062419562419563,0.7062419562419563,0.9969573154829175,0.9876264256509576,1.0,1.0,1.0,1.0
liquibase/liquibase,428,1.0,1.0,,0.997090203685742,0.997090203685742,1.0,1.0,1.0,1.0,1.0,1.0
liquibase/liquibase,791,0.9988886419204268,0.9997779258272262,,0.9862405681313804,0.9862405681313804,0.9977817213842058,0.9858218874612317,0.9995557529986673,0.9997779258272262,0.9997779258272262,1.0
liquibase/liquibase,806,1.0,1.0,1.0,0.986873508353222,0.986873508353222,0.9994029850746269,0.9712918660287081,1.0,1.0,1.0,1.0
liquibase/liquibase,1625,1.0,1.0,1.0,0.8899769585253456,0.8899769585253456,1.0,0.9953863898500577,1.0,1.0,1.0,1.0
logisim-evolution/logisim-evolution,93,1.0,1.0,1.0,0.982096555130263,0.982096555130263,1.0,0.9977667493796526,1.0,1.0,1.0,1.0
logisim-evolution/logisim-evolution,271,1.0,1.0,1.0,0.8808241629594943,0.8808241629594943,1.0,1.0,1.0,1.0,1.0,1.0
metasfresh/metasfresh,359,1.0,1.0,1.0,0.998567335243553,0.998567335243553,1.0,0.9939393939393939,1.0,1.0,1.0,1.0
metasfresh/metasfresh,683,1.0,1.0,,1.0,1.0,0.9995604395604396,0.9986813186813187,1.0,1.0,1.0,1.0
metasfresh/metasfresh,1069,1.0,1.0,1.0,1.0,1.0,1.0,0.9989154013015185,1.0,1.0,1.0,1.0
metasfresh/metasfresh,1398,1.0,1.0,1.0,1.0,1.0,0.9994093325457767,1.0,1.0,1.0,1.0,1.0
metasfresh/metasfresh,1649,0.9997508719481814,0.9997508719481814,0.9995016197358585,0.9343753876690237,0.9343753876690237,0.9995016197358585,0.9929411764705882,0.9997508719481814,0.9995016197358585,0.9995016197358585,1.0
metasfresh/metasfresh,1883,1.0,1.0,1.0,0.9589403973509933,0.9589403973509933,0.9986631016042781,0.9953364423717521,1.0,1.0,1.0,1.0
metasfresh/metasfresh,2273,0.9940103270223752,0.9940103270223752,0.9995892099137341,0.9206819866567828,0.9131974607417307,1.0,,0.9862040704821746,0.9893026404874746,0.9967880817330691,1.0
metasfresh/metasfresh,2498,1.0,1.0,,0.9963045084996305,0.9963045084996305,0.991869918699187,0.9992587101556709,1.0,1.0,1.0,1.0
metasfresh/metasfresh,2538,1.0,1.0,1.0,0.9906103286384976,0.9986693280106453,0.9996676636756398,0.9976782752902156,1.0,1.0,1.0,1.0
metasfresh/metasfresh,3430,1.0,1.0,1.0,0.9994435169727324,0.9994435169727324,0.9983324068927182,0.9994435169727324,1.0,1.0,1.0,1.0
metasfresh/metasfresh,4293,0.9732334047109208,0.9732334047109208,,0.9638949671772429,0.9665386725178278,0.9753218884120172,0.9732334047109208,0.9795258620689655,0.9795258620689655,0.9891186071817193,1.0
metasfresh/metasfresh,4826,0.9982608695652174,0.9982608695652174,0.9982608695652174,0.9948006932409013,0.9948006932409013,0.9982608695652174,0.9965277777777778,0.9982608695652174,0.9982608695652174,0.9982608695652174,1.0
metasfresh/metasfresh,5250,1.0,1.0,1.0,0.9897540983606558,0.9897540983606558,0.9989733059548255,0.9974372116863147,1.0,1.0,1.0,1.0
metasfresh/metasfresh,5364,0.9746795873710534,0.9996950289722476,,0.9404907975460123,0.9263672471738467,0.9901477832512315,1.0,1.0,0.998167379352474,0.9798780487804878,1.0
opencast/opencast,43,1.0,1.0,1.0,0.9959213401310998,0.9959213401310998,0.9934914743693185,0.9990524090677163,1.0,1.0,1.0,1.0
opencast/opencast,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
opencast/opencast,130,1.0,1.0,1.0,0.9959076293481438,0.9959076293481438,0.993469696151978,1.0,1.0,1.0,1.0,1.0
opencast/opencast,402,1.0,1.0,,0.9592070148684713,0.9592070148684713,1.0,0.9961744452945677,1.0,1.0,1.0,1.0
opencast/opencast,614,1.0,1.0,1.0,0.9527896995708155,0.9527896995708155,0.8261990716864364,0.9939498703543648,1.0,0.8852173913043478,1.0,1.0
opencast/opencast,798,1.0,1.0,1.0,0.9989399293286219,0.9989399293286219,1.0,0.9971731448763251,1.0,1.0,1.0,1.0
opencast/opencast,872,1.0,1.0,1.0,0.7025089605734767,0.7025089605734767,0.9987966305655837,0.9987995198079231,1.0,0.9987966305655837,1.0,1.0
opencast/opencast,973,1.0,1.0,1.0,0.8597050617776006,0.8597050617776006,0.997000599880024,1.0,1.0,1.0,1.0,1.0
opencast/opencast,1016,1.0,1.0,1.0,0.9928796978515262,0.9928796978515262,1.0,0.9947469254063408,1.0,1.0,1.0,1.0
opensearch-project/OpenSearch,623,1.0,1.0,1.0,0.99270871308786,0.99270871308786,1.0,0.999455436558359,1.0,1.0,1.0,1.0
opensearch-project/OpenSearch,694,1.0,1.0,1.0,0.9975425418463393,0.9975425418463393,1.0,0.9998607953227229,1.0,0.9999071839613886,1.0,1.0
opensearch-project/OpenSearch,1275,0.9902120717781403,0.9918585717608747,,0.9870674589304439,0.9870674589304439,0.9880078088686437,0.9748189030700242,0.9925615992561599,0.9924444961060095,0.9914033457249071,1.0
opensearch-project/OpenSearch,2446,0.9998054853141413,1.0,0.9998054853141413,1.0,1.0,0.9998054853141413,0.9982507288629737,1.0,1.0,1.0,1.0
opensearch-project/OpenSearch,2587,1.0,1.0,1.0,1.0,1.0,1.0,0.9964219885069934,1.0,1.0,1.0,1.0
opensearch-project/OpenSearch,3815,1.0,1.0,1.0,0.9541547277936963,0.9541547277936963,1.0,0.9914285714285714,1.0,1.0,1.0,1.0
quarkusio/quarkus,462,1.0,1.0,1.0,0.9765070616603514,0.9765070616603514,1.0,0.9938531666551558,1.0,1.0,1.0,1.0
rstudio/rstudio,25,1.0,1.0,1.0,0.9897306723503198,0.9897306723503198,1.0,0.9945588806840264,1.0,1.0,1.0,1.0
rstudio/rstudio,107,1.0,1.0,1.0,0.9990680335507922,0.9990680335507922,1.0,0.9990662931839402,1.0,1.0,1.0,1.0
rstudio/rstudio,555,1.0,1.0,,0.9965714285714286,0.9965714285714286,0.9977116704805492,1.0,1.0,1.0,1.0,1.0
soot-oss/soot,239,0.9971509971509972,0.9971509971509972,0.9971509971509972,0.9645390070921985,0.9645390070921985,0.8367346938775511,,0.9971509971509972,0.9536784741144414,0.9971509971509972,1.0
typetools/checker-framework,99,1.0,1.0,1.0,0.9788764732894536,0.9788764732894536,0.9998462957270212,0.9909125620465826,1.0,1.0,1.0,1.0
typetools/checker-framework,353,0.9949523275378576,0.9977603583426652,0.9977603583426652,0.9922048997772829,0.9922048997772829,0.9977603583426652,0.9768722466960352,0.9988801791713325,0.9988801791713325,0.9988801791713325,1.0
uyuni-project/uyuni,105,1.0,1.0,,0.9712416311625076,0.9712416311625076,0.9998857969469717,0.9968852085390868,1.0,1.0,1.0,1.0
uyuni-project/uyuni,154,1.0,1.0,,0.9989077007099946,0.9989077007099946,1.0,0.9885057471264368,1.0,1.0,1.0,1.0
uyuni-project/uyuni,159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vespa-engine/vespa,143,1.0,1.0,,0.9888273779567187,0.9888273779567187,0.9998986726112068,0.04902154576003163,1.0,1.0,1.0,1.0
vespa-engine/vespa,306,1.0,1.0,1.0,0.9966777408637874,0.9966777408637874,0.9993946731234867,0.9993943064809206,1.0,1.0,1.0,1.0
vespa-engine/vespa,378,1.0,1.0,1.0,0.9950347567030785,0.9950347567030785,1.0,0.9876665022200296,1.0,1.0,1.0,1.0
vespa-engine/vespa,448,1.0,1.0,1.0,0.9884868421052632,0.9884868421052632,0.9975103734439834,0.9876543209876543,1.0,1.0,1.0,1.0
vespa-engine/vespa,537,1.0,1.0,1.0,0.9973368841544608,0.9973368841544608,1.0,0.9923714759535655,1.0,1.0,1.0,1.0
