project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
bisq-network/bisq,1062,0.0,0.0,0.0,0.024981631153563555,0.024981631153563555,0.00440852314474651,0.00440852314474651,0.0,0.0,0.0,0.0
cBioPortal/cbioportal,322,0.0,0.0,0.0004815795810257645,0.005776173285198556,0.005776173285198556,0.0009626955475330926,0.00024067388688327315,0.0,0.0,0.0,0.0
cBioPortal/cbioportal,382,0.02413793103448276,0.020689655172413793,0.02413793103448276,0.02413793103448276,0.02413793103448276,0.03793103448275862,0.02413793103448276,0.02413793103448276,0.02413793103448276,0.02413793103448276,0.0
citrusframework/citrus,42,0.0,0.0,0.0,0.02708803611738149,0.02708803611738149,0.0,0.01805869074492099,0.0,0.0,0.0,0.0
elastic/elasticsearch,264,0.0,0.0,,0.008517228029423151,0.008517228029423151,0.0,0.003484320557491289,0.0,0.00019357336430507162,0.0,0.0
elastic/elasticsearch,297,0.0,0.0,0.039014373716632446,0.002051048313582498,0.002051048313582498,0.0,0.022369322072586167,0.0,0.0,0.0,0.0
elastic/elasticsearch,484,0.0,0.0,0.0,0.002527075812274368,0.002527075812274368,0.0,0.005595667870036101,0.0,0.0,0.0,0.0
elastic/elasticsearch,661,0.00827540549486925,0.001644195988161789,0.001644195988161789,0.007892140743176587,0.007892140743176587,0.001644195988161789,0.007907742998352554,0.001644195988161789,0.001644195988161789,0.001644195988161789,0.0
elastic/elasticsearch,735,0.0,0.0,,0.0012381345439537762,0.0012381345439537762,0.0,0.015683037556747832,0.0,0.0,0.0,0.0
elastic/elasticsearch,1205,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0
elastic/elasticsearch,1303,0.0,0.0,0.0,0.004957507082152974,0.004957507082152974,0.0,0.0056657223796034,0.0,0.0,0.0,0.0
elastic/elasticsearch,1430,0.038580246913580245,0.036265432098765434,,0.04163454124903624,0.04163454124903624,0.03777949113338473,0.06136626785025087,0.03546646106399383,0.03546646106399383,0.03546646106399383,0.0
elastic/elasticsearch,1515,0.03763440860215054,0.020080321285140562,0.03471295060080107,0.036048064085447265,0.036048064085447265,0.0053404539385847796,0.00535475234270415,0.0,0.01606425702811245,0.0,0.0
elastic/elasticsearch,4160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elastic/elasticsearch,4410,0.004440497335701598,0.003552397868561279,0.004440497335701598,0.004440497335701598,0.004440497335701598,0.004440497335701598,0.0053285968028419185,0.004440497335701598,0.007992895204262877,0.003552397868561279,0.0
hashgraph/hedera-services,589,0.0,0.0,0.0,0.0031397174254317113,0.0031397174254317113,0.0,0.006279434850863423,0.0,0.0,0.0,0.0
hashgraph/hedera-services,845,0.0,0.0,,0.0,0.0,0.007712082262210797,0.018134715025906734,0.0,1.2278481012658229,0.0,0.0
