project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
elastic/elasticsearch,661,0.004058361053466797,0.0835416316986084,2.5335941314697266,28.184805870056152,30.863747358322144,1.196413516998291,6.771168947219849,0.06891202926635742,2.785421371459961,1.8354473114013672
elastic/elasticsearch,735,0.006275653839111328,0.08482122421264648,,5.507082223892212,6.38706636428833,2.6987719535827637,8.419265747070312,0.0070722103118896484,3.181037187576294,1.8527493476867676
elastic/elasticsearch,1205,0.0033245086669921875,0.059799909591674805,1.4096014499664307,1.1802458763122559,1.0566487312316895,0.807884693145752,2.0102128982543945,0.007766246795654297,0.7394387722015381,0.3298943042755127
elastic/elasticsearch,1303,0.0015110969543457031,0.04340410232543945,2.193859815597534,3.430314540863037,3.6486282348632812,1.237539291381836,6.221043825149536,0.015777111053466797,2.194112777709961,0.759533166885376
elastic/elasticsearch,1430,0.003620147705078125,0.11071538925170898,,12.438918590545654,13.153199672698975,4.855678558349609,14.934296131134033,0.11334657669067383,5.282487630844116,1.7556993961334229
elastic/elasticsearch,1515,0.0069959163665771484,0.10193967819213867,2.53763747215271,3.7950243949890137,3.6703338623046875,1.1573712825775146,5.72645115852356,0.034358978271484375,2.331759452819824,0.6209611892700195
elastic/elasticsearch,4160,0.001842498779296875,0.027422189712524414,1.4597084522247314,1.4359464645385742,1.4771385192871094,0.47855687141418457,4.033734083175659,0.008196353912353516,1.028667688369751,0.1260221004486084
elastic/elasticsearch,4410,0.0017418861389160156,0.06537580490112305,3.792879104614258,7.696570634841919,6.502899646759033,1.7110364437103271,5.741057395935059,0.07643580436706543,2.2398226261138916,0.9591975212097168
hashgraph/hedera-services,589,0.0009281635284423828,0.029589176177978516,2.2898964881896973,10.04041576385498,8.827942371368408,1.5646073818206787,5.9218056201934814,0.01616501808166504,1.6359601020812988,0.5651183128356934
hashgraph/hedera-services,845,0.0007760524749755859,0.05450701713562012,,1.2861828804016113,1.316171407699585,1.2653532028198242,2.52087140083313,0.0035402774810791016,1.2292611598968506,0.34271883964538574
hashgraph/hedera-services,878,0.0008285045623779297,0.02574324607849121,0.8233959674835205,0.6489207744598389,0.8875854015350342,0.3658177852630615,1.4066898822784424,0.0034532546997070312,0.8291900157928467,0.182830810546875
hazelcast/hazelcast,13,0.0038220882415771484,0.1086432933807373,2.8460276126861572,15.406769275665283,12.292624950408936,1.0459635257720947,8.292848348617554,0.02180957794189453,3.6700022220611572,1.5068082809448242
hazelcast/hazelcast,333,0.006593227386474609,0.0807943344116211,2.0366108417510986,4.708498001098633,5.97774863243103,0.6846926212310791,5.601077079772949,0.01366424560546875,2.429107666015625,0.8413741588592529
hazelcast/hazelcast,636,0.0007677078247070312,0.02624988555908203,0.7999444007873535,1.2953903675079346,1.4949629306793213,0.41214942932128906,2.5198495388031006,0.0036759376525878906,0.7882237434387207,0.16024136543273926
hazelcast/hazelcast,786,0.0009188652038574219,0.03309988975524902,3.895103931427002,5.20592737197876,5.953500986099243,1.047163963317871,5.50644063949585,0.005128622055053711,3.135932683944702,1.1528820991516113
hazelcast/hazelcast,892,0.0008594989776611328,0.05768537521362305,2.8248391151428223,1.876739263534546,2.109135866165161,1.040369987487793,3.21736478805542,0.025681495666503906,1.0498244762420654,0.38719964027404785
hazelcast/hazelcast,1637,0.0015599727630615234,0.03825736045837402,2.7030045986175537,2.7441976070404053,2.550043821334839,0.9921753406524658,4.452161550521851,0.01345968246459961,1.8004071712493896,0.15253138542175293
hub4j/github-api,22,0.006925821304321289,0.31587982177734375,4.018954515457153,27.08713984489441,23.572137117385864,1.6613376140594482,12.323964357376099,0.02400803565979004,4.311626434326172,4.4452338218688965
lf-lang/lingua-franca,247,0.0022301673889160156,0.09277772903442383,2.9004926681518555,6.711781024932861,8.12900161743164,1.0090713500976562,4.640463352203369,0.014240026473999023,1.3441195487976074,0.7336339950561523
liquibase/liquibase,304,0.013697147369384766,0.21806621551513672,10.209417581558228,28.07308602333069,28.596495389938354,3.931411027908325,25.427320957183838,0.06979966163635254,9.144089937210083,12.062398433685303
liquibase/liquibase,428,0.0024504661560058594,0.05578422546386719,,2.4024343490600586,2.9812393188476562,0.9843177795410156,4.603083610534668,0.0200958251953125,1.593966007232666,0.32752251625061035
liquibase/liquibase,791,0.002446889877319336,0.1345512866973877,,7.176864147186279,7.191373348236084,1.4501533508300781,8.161417245864868,0.11689591407775879,4.07042384147644,2.3085789680480957
liquibase/liquibase,806,0.008382320404052734,0.11865639686584473,2.551579475402832,4.189336061477661,4.485771417617798,1.7178480625152588,3.650031805038452,0.02249431610107422,2.060697078704834,0.40639162063598633
liquibase/liquibase,1625,0.0030975341796875,0.10931873321533203,4.486145973205566,13.057897567749023,13.700329303741455,1.5294408798217773,7.779532432556152,0.008041620254516602,3.914336681365967,4.095696210861206
logisim-evolution/logisim-evolution,93,0.0016369819641113281,0.09601092338562012,4.717906951904297,10.199393272399902,12.361481428146362,1.545879602432251,10.853825569152832,0.030755281448364258,2.8022332191467285,2.246218204498291
logisim-evolution/logisim-evolution,271,0.0009331703186035156,0.033043622970581055,1.7716600894927979,2.213947296142578,2.6492955684661865,0.4702639579772949,1.7095119953155518,0.0054361820220947266,0.619328498840332,0.5165698528289795
metasfresh/metasfresh,359,0.006734371185302734,0.10825276374816895,4.407803058624268,4.461038827896118,4.432527542114258,1.038398265838623,6.0407068729400635,0.023313045501708984,2.6035120487213135,0.758779764175415
metasfresh/metasfresh,683,0.003062009811401367,0.08689093589782715,,3.7264299392700195,5.543161392211914,1.3730947971343994,5.8031535148620605,0.018571138381958008,2.6247267723083496,0.5193662643432617
metasfresh/metasfresh,1069,0.005148410797119141,0.06525063514709473,2.97810435295105,4.003448009490967,4.367573022842407,1.596642255783081,6.386730194091797,0.011863946914672852,2.0307114124298096,0.9256477355957031
metasfresh/metasfresh,1398,0.000990152359008789,0.07642865180969238,3.3479464054107666,5.599709987640381,5.7110984325408936,1.6755385398864746,7.931062459945679,0.012478113174438477,1.703258752822876,0.9887046813964844
metasfresh/metasfresh,1649,0.0066792964935302734,0.1490013599395752,8.296555042266846,13.310160875320435,14.701347351074219,2.8468177318573,15.58927297592163,0.2213289737701416,5.4007110595703125,4.230097532272339
metasfresh/metasfresh,1883,0.0008091926574707031,0.02832198143005371,0.6620604991912842,1.2100837230682373,1.8210639953613281,0.3026909828186035,2.538149118423462,0.003945827484130859,0.7764887809753418,0.19649696350097656
metasfresh/metasfresh,2273,0.004375934600830078,0.24376988410949707,9.336488008499146,19.783145427703857,22.807044506072998,3.9023852348327637,,1.1065337657928467,8.809369564056396,8.993000507354736
metasfresh/metasfresh,2498,0.003298044204711914,0.08937811851501465,,2.942253828048706,3.4784116744995117,1.4914991855621338,5.958081007003784,0.007155418395996094,2.1029491424560547,0.6576149463653564
metasfresh/metasfresh,2538,0.0030760765075683594,0.07117056846618652,2.110734701156616,5.127108097076416,5.528669595718384,1.0938222408294678,4.8883771896362305,0.01575016975402832,2.176048755645752,0.9266932010650635
metasfresh/metasfresh,3430,0.0008409023284912109,0.027786970138549805,0.6222841739654541,1.0292410850524902,1.1079161167144775,0.2938966751098633,1.0526187419891357,0.004075527191162109,0.3745729923248291,0.291668176651001
metasfresh/metasfresh,4293,0.0061838626861572266,0.0741112232208252,,9.801297903060913,8.3666672706604,1.6423611640930176,5.527346611022949,0.04146838188171387,1.5640523433685303,0.6862144470214844
metasfresh/metasfresh,4826,0.0014214515686035156,0.06756353378295898,2.0272939205169678,1.3436098098754883,1.6354525089263916,0.46027231216430664,3.5830626487731934,0.024052143096923828,1.1463358402252197,0.3751354217529297
metasfresh/metasfresh,5250,0.001010894775390625,0.07218694686889648,2.348073959350586,4.731074333190918,4.883248567581177,0.9435765743255615,6.208923101425171,0.04755258560180664,2.5568251609802246,0.8011884689331055
metasfresh/metasfresh,5364,0.0014526844024658203,0.053057193756103516,,4.197826385498047,4.999701738357544,7.225117921829224,8.586892127990723,0.10242176055908203,3.3142776489257812,0.8842082023620605
opencast/opencast,43,0.013684749603271484,0.22922182083129883,8.169576644897461,17.442322254180908,19.361968994140625,3.711712598800659,24.354164838790894,0.05677366256713867,7.181066274642944,6.377499103546143
opencast/opencast,80,0.004196643829345703,0.1256101131439209,3.8802573680877686,17.085785150527954,16.64323854446411,1.0419418811798096,7.333350896835327,0.022552013397216797,2.7866408824920654,1.340346336364746
opencast/opencast,130,0.0015044212341308594,0.2611656188964844,4.970788955688477,13.751001834869385,14.7350492477417,2.1471011638641357,13.493666648864746,0.012813568115234375,4.254953861236572,6.043614387512207
opencast/opencast,402,0.0013692378997802734,0.07428836822509766,,5.209343671798706,5.414059638977051,1.8516268730163574,5.737238168716431,0.011018991470336914,2.177990436553955,0.7366540431976318
opencast/opencast,614,0.0009613037109375,0.06974101066589355,2.1952121257781982,1.510735034942627,1.8797578811645508,0.3676424026489258,4.461154222488403,0.02008795738220215,1.8664090633392334,0.4751918315887451
opencast/opencast,798,0.0034978389739990234,0.15004253387451172,3.996530532836914,8.577701807022095,11.582448720932007,1.1888136863708496,10.625556707382202,0.0217437744140625,2.2629008293151855,1.0008022785186768
opencast/opencast,872,0.0028100013732910156,0.08364033699035645,2.14383864402771,2.523383617401123,2.4849653244018555,0.7761013507843018,5.834346532821655,0.017638444900512695,1.742088794708252,0.27062463760375977
opencast/opencast,973,0.0011088848114013672,0.14368200302124023,2.9196057319641113,13.511666297912598,14.618166208267212,1.4080524444580078,8.8965585231781,0.024918556213378906,2.447932481765747,2.0229227542877197
opencast/opencast,1016,0.007185697555541992,0.10059189796447754,6.030790090560913,17.90613293647766,19.401390552520752,2.4910130500793457,16.749146223068237,0.020446300506591797,5.912133455276489,5.334555387496948
opensearch-project/OpenSearch,623,0.0037746429443359375,0.09053444862365723,2.396768093109131,5.022904396057129,6.07522988319397,1.4048686027526855,7.267411231994629,0.017357349395751953,2.3932945728302,1.4382822513580322
opensearch-project/OpenSearch,694,0.0029954910278320312,0.22517776489257812,1.0727753639221191,14.040344953536987,19.021952867507935,1.9372999668121338,17.73921537399292,0.040918827056884766,6.499521017074585,3.2643790245056152
opensearch-project/OpenSearch,1275,0.0012710094451904297,0.13290047645568848,,18.26195764541626,18.75679111480713,3.9036307334899902,18.662002325057983,0.37287068367004395,6.760325908660889,3.0779500007629395
opensearch-project/OpenSearch,2446,0.001802206039428711,0.03452587127685547,2.111227512359619,8.023118734359741,7.575818777084351,1.153019666671753,8.013240098953247,0.10079002380371094,2.5589611530303955,1.6067702770233154
opensearch-project/OpenSearch,2587,0.009246587753295898,0.13979816436767578,5.141273498535156,12.939785480499268,15.293633937835693,1.904531717300415,6.16512131690979,0.03616452217102051,3.824700117111206,3.685274362564087
opensearch-project/OpenSearch,3815,0.0037984848022460938,0.02508831024169922,1.2663397789001465,0.5168352127075195,0.5420060157775879,0.23775744438171387,1.9404375553131104,0.006050586700439453,0.7542068958282471,0.19540762901306152
quarkusio/quarkus,462,0.005800485610961914,0.09671378135681152,6.006307363510132,11.666502952575684,12.560999870300293,1.9038219451904297,14.948024272918701,0.04555225372314453,3.897829532623291,6.348940849304199
rstudio/rstudio,25,0.0034928321838378906,0.10982561111450195,1.5731480121612549,9.492117643356323,13.295570611953735,2.410651206970215,11.556632280349731,0.03154349327087402,2.964016914367676,2.221850872039795
rstudio/rstudio,107,0.0008099079132080078,0.06773495674133301,1.7644977569580078,2.478583574295044,3.4600183963775635,0.9072825908660889,4.4227049350738525,0.010962247848510742,1.8956208229064941,0.4417757987976074
rstudio/rstudio,555,0.0009744167327880859,0.06815505027770996,,6.290494680404663,5.8668999671936035,2.878108024597168,6.176543951034546,0.023186445236206055,1.8782336711883545,0.7905051708221436
soot-oss/soot,239,0.0009505748748779297,0.028423547744750977,2.511317014694214,3.1903581619262695,2.75264835357666,1.036241054534912,,0.05390644073486328,2.007833480834961,0.30381107330322266
typetools/checker-framework,99,0.00638890266418457,0.22658514976501465,9.519301891326904,19.49676012992859,22.176945209503174,5.138034105300903,22.218817472457886,0.013793468475341797,7.97916054725647,7.764761686325073
typetools/checker-framework,353,0.002559661865234375,0.07459354400634766,2.7775673866271973,3.136723279953003,4.107048749923706,1.1419832706451416,6.401964902877808,0.036333322525024414,1.8094687461853027,0.6865394115447998
uyuni-project/uyuni,105,0.01105952262878418,0.32962775230407715,,28.79146981239319,31.93432903289795,6.07987380027771,27.88670516014099,0.052947282791137695,9.724595785140991,9.684184312820435
uyuni-project/uyuni,154,0.004323244094848633,0.12300705909729004,,8.737057447433472,8.430177211761475,3.624077320098877,10.214620113372803,0.04173922538757324,3.5681300163269043,1.6573660373687744
uyuni-project/uyuni,159,0.0009298324584960938,0.08670663833618164,2.0074095726013184,2.518840789794922,2.815502882003784,1.1449036598205566,6.321628570556641,0.011950969696044922,1.7841033935546875,0.6237123012542725
vespa-engine/vespa,143,0.004946708679199219,0.12672972679138184,,12.700926065444946,13.1160249710083,1.776149034500122,8.577920198440552,0.033315420150756836,4.468201160430908,3.457977533340454
vespa-engine/vespa,306,0.0017642974853515625,0.0807342529296875,4.351707220077515,11.588078260421753,13.630826950073242,1.173109531402588,7.261146306991577,0.027645111083984375,3.1402320861816406,1.2130961418151855
vespa-engine/vespa,378,0.005480289459228516,0.06388473510742188,2.2540841102600098,2.810041666030884,3.85198712348938,0.999946117401123,5.0026960372924805,0.008781194686889648,1.780756950378418,0.45615482330322266
vespa-engine/vespa,448,0.0007903575897216797,0.0259091854095459,1.298171043395996,1.2043843269348145,1.5694668292999268,0.28862810134887695,2.325407028198242,0.009872198104858398,0.8653230667114258,0.40032339096069336
vespa-engine/vespa,537,0.0009725093841552734,0.140425443649292,4.266071319580078,5.323764324188232,4.36363410949707,2.0048794746398926,8.108116149902344,0.005383014678955078,2.6620261669158936,0.7550601959228516
